scientific_name,is_invasive,ph_source,inat_taxon_id,growth_rate_Rapid
Lepidium stuckertianum,0,genus_inferred,,False
Lepidium subalpinum,0,genus_inferred,,False
Lepidium tandilense,0,genus_inferred,,False
Lepidium tenuicaule,0,genus_inferred,,False
Lepidium tianschanicum,0,genus_inferred,,False
Lepidium tiehmii,0,genus_inferred,,False
Lepidium tofaceum,0,genus_inferred,,False
Lepidium tolmaczovii,0,genus_inferred,,False
Lepidium trautvetteri,0,genus_inferred,,False
Lepidium xylodes,0,genus_inferred,,False
Rorippa aurea,0,genus_inferred,,False
Rorippa backeri,0,genus_inferred,,False
Rorippa benghalensis,0,genus_inferred,,False
Rorippa bonariensis var. chacoensis,0,genus_inferred,,False
Rorippa portoricensis subsp. pumila,0,genus_inferred,,False
Rorippa coxii,0,genus_inferred,,False
Rorippa cryptantha,0,genus_inferred,,False
Rorippa hayanica,0,genus_inferred,203014.0,False
Rorippa hybosperma,0,genus_inferred,,False
Rorippa kurdica,0,genus_inferred,,False
Rorippa laciniata,0,genus_inferred,,False
Rorippa peekelii,0,genus_inferred,,False
Rorippa schlechteri,0,genus_inferred,,False
Rorippa valdes-bermejoi,0,genus_inferred,,False
Rorippa × erythrocaulis,0,genus_inferred,,False
Rorippa × filarszkyana,0,genus_inferred,,False
Rorippa × hungarica,0,genus_inferred,,False
Rorippa × neogradensis,0,genus_inferred,,False
Rorippa × stenophylla,0,genus_inferred,,False
Sisymbrium afghanicum,0,genus_inferred,,False
Noccaea alpestris,0,species_exact,,False
Rorippa philippiana,0,genus_inferred,,False
Rorippa ampullicarpa,0,genus_inferred,,False
Rorippa apetala,0,genus_inferred,,False
Rorippa behcetii,0,genus_inferred,,False
Rorippa cygnorum,0,genus_inferred,,False
Rorippa dietrichiana,0,genus_inferred,,False
Rorippa edirnensis,0,genus_inferred,,False
Rorippa icarica,0,genus_inferred,,False
Rorippa megasperma,0,genus_inferred,,False
Rorippa neocaledonica,0,genus_inferred,,False
Rorippa nikkoensis,0,genus_inferred,,False
Rorippa spasskajae,0,genus_inferred,,False
Rorippa ventanensis,0,genus_inferred,,False
Rorippa wolgensis,0,genus_inferred,,False
Rorippa × complicata,0,genus_inferred,,False
Rorippa × danubialis,0,genus_inferred,,False
Rorippa × haynaldiana,0,genus_inferred,,False
Rorippa × kullodensis,0,genus_inferred,,False
Rorippa × laeta,0,genus_inferred,,False
Rorippa × menyharthiana,0,genus_inferred,,False
Rorippa × wislokiensis,0,genus_inferred,,False
Sisymbrium damascenum,0,genus_inferred,,False
Sisymbrium dissitiflorum,0,genus_inferred,,False
Sisymbrium gamosepalum,0,genus_inferred,,False
Sisymbrium gaubae,0,genus_inferred,,False
Sisymbrium pallescens,0,genus_inferred,,False
Sisymbrium integerrimum,0,genus_inferred,,False
Sisymbrium isatidifolium,0,genus_inferred,,False
Sisymbrium kermanicum,0,genus_inferred,,False
Sisymbrium reboudianum,0,genus_inferred,,False
Sisymbrium malatyanum,0,genus_inferred,,False
Sisymbrium maurum,0,genus_inferred,,False
Sisymbrium nepalense,0,genus_inferred,,False
Sisymbrium pinnatisectum,0,genus_inferred,,False
Sisymbrium praetermissum,0,genus_inferred,,False
Euphorbia jatrophoides,0,genus_inferred,,False
Opuntia salmiana,0,genus_inferred,,False
Austrocylindropuntia subulata,1,global_baseline,320052.0,False
Opuntia bonplandii,0,genus_inferred,,False
Opuntia curassavica,0,genus_inferred,,False
Cereus jamacaru,0,species_exact,,False
Opuntia pubescens,0,genus_inferred,,False
Opuntia sulphurea,0,genus_inferred,,False
Opuntia velutina,0,genus_inferred,,False
Opuntia robusta,0,genus_inferred,78270.0,False
Opuntia elata,0,genus_inferred,,False
Opuntia elata var. obovata,0,genus_inferred,,False
Opuntia altomagdalenensis,0,genus_inferred,,False
Opuntia amarilla,0,genus_inferred,,False
Opuntia arechavaletae,0,genus_inferred,,False
Opuntia stenopetala,0,genus_inferred,,False
Opuntia stenarthra,0,genus_inferred,,False
Opuntia megapotamica,0,genus_inferred,,False
Opuntia megapotamica var. chadihuensis,0,genus_inferred,,False
Opuntia megapotamica var. salagria,0,genus_inferred,,False
Opuntia pittieri,0,genus_inferred,,False
Opuntia engelmannii var. laevis,0,genus_inferred,,False
Opuntia caracassana,0,genus_inferred,,False
Opuntia bravoana,0,genus_inferred,207320.0,False
Opuntia spinulifera,0,genus_inferred,,False
Opuntia cespitosa,0,genus_inferred,,False
Opuntia lasiacantha,0,genus_inferred,204749.0,False
Opuntia chaffeyi,0,genus_inferred,,False
Opuntia hyptiacantha,0,genus_inferred,205799.0,False
Opuntia chiangiana,0,genus_inferred,,False
Opuntia clarkiorum,0,genus_inferred,,False
Opuntia tapona,0,genus_inferred,,False
Opuntia crassa,0,species_exact,,False
Opuntia orbiculata,0,genus_inferred,,False
Opuntia crystalenia,0,genus_inferred,,False
Opuntia cubensis,0,genus_inferred,165878.0,False
Opuntia deamii,0,genus_inferred,,False
Opuntia decumbens,0,genus_inferred,,False
Opuntia delafuentiana,0,genus_inferred,,False
Opuntia depressa,0,genus_inferred,,False
Opuntia quimilo,0,genus_inferred,,False
Opuntia soederstromiana,0,genus_inferred,,False
Opuntia mesacantha subsp. lata,0,genus_inferred,,False
Opuntia elizondoana,0,genus_inferred,,False
Opuntia excelsa,0,genus_inferred,207321.0,False
Opuntia feroacantha,0,genus_inferred,,False
Opuntia fuliginosa,0,genus_inferred,,False
Opuntia galapageia,0,genus_inferred,207737.0,False
Opuntia galapageia var. zacana,0,genus_inferred,,False
Opuntia galapageia var. profusa,0,genus_inferred,,False
Opuntia galapageia var. macrocarpa,0,genus_inferred,,False
Opuntia galapageia subvar. barringtonensis,0,genus_inferred,,False
Opuntia galapageia subvar. inermis,0,genus_inferred,,False
Opuntia galapageia var. gigantea,0,genus_inferred,,False
Opuntia gallegiana,0,genus_inferred,,False
Opuntia guatemalensis,0,genus_inferred,,False
Opuntia guilanchii,0,genus_inferred,,False
Opuntia puberula,0,genus_inferred,,False
Opuntia hitchcockii,0,genus_inferred,,False
Opuntia howeyi,0,genus_inferred,,False
Opuntia huajuapensis,0,genus_inferred,,False
Opuntia inaequilateralis,0,genus_inferred,,False
Opuntia lagunae,0,genus_inferred,,False
Opuntia nemoralis,0,genus_inferred,,False
Opuntia quitensis,0,genus_inferred,,False
Opuntia pycnantha,0,genus_inferred,,False
Opuntia megarrhiza,0,genus_inferred,,False
Opuntia olmeca,0,genus_inferred,,False
Opuntia parviclada,0,genus_inferred,,False
Opuntia peckii,0,genus_inferred,,False
Opuntia perotensis,0,genus_inferred,,False
Opuntia pilifera,0,genus_inferred,,False
Opuntia preciadoae,0,genus_inferred,,False
Opuntia ritteri,0,genus_inferred,,False
Opuntia robinsonii,0,genus_inferred,,False
Opuntia scheeri,0,genus_inferred,,False
Opuntia schumannii,0,genus_inferred,,False
Opuntia setocarpa,0,genus_inferred,,False
Opuntia tehuacana,0,genus_inferred,,False
Opuntia tezontepecana,0,genus_inferred,,False
Opuntia wilcoxii,0,genus_inferred,,False
Opuntia zacuapanensis,0,genus_inferred,,False
Opuntia zamudioi,0,genus_inferred,,False
Opuntia × aequatorialis,0,genus_inferred,,False
Opuntia × alta,0,genus_inferred,,False
Opuntia × andersonii,0,genus_inferred,,False
Opuntia × carstenii,0,genus_inferred,,False
Opuntia × charlestonensis,0,genus_inferred,,False
Opuntia × cochinera,0,genus_inferred,,False
Opuntia × coloradensis,0,genus_inferred,,False
Opuntia × columbiana,0,genus_inferred,,False
Opuntia × vaseyi,0,genus_inferred,181540.0,False
Opuntia × debreczyi,0,genus_inferred,,False
Opuntia × demissa,0,genus_inferred,170896.0,False
Opuntia × edwardsii,0,genus_inferred,,False
Opuntia × occidentalis,0,genus_inferred,181539.0,False
Opuntia × rooneyi,0,genus_inferred,,False
Opuntia × spinosibacca,0,genus_inferred,,False
Campanula omeiensis,0,genus_inferred,,False
Campanula uyemurae,0,genus_inferred,,False
Campanula hieracioides,0,genus_inferred,,False
Campanula comosiformis,0,genus_inferred,,False
Campanula pichleri,0,genus_inferred,,False
Campanula psilostachya,0,genus_inferred,,False
Campanula scoparia,0,genus_inferred,,False
Campanula strigillosa,0,genus_inferred,,False
Campanula trichocalycina,0,genus_inferred,,False
Campanula damascena,0,genus_inferred,,False
Campanula patula subsp. costae,0,genus_inferred,,False
Campanula patula subsp. epigaea,0,genus_inferred,,False
Campanula patula subsp. alekovyi,0,genus_inferred,,False
Campanula patula subsp. jahorinae,0,genus_inferred,,False
Campanula patula subsp. patula,0,genus_inferred,,False
Campanula patula subsp. abietina,0,genus_inferred,,False
Campanula garganica subsp. garganica,0,genus_inferred,,False
Campanula garganica subsp. cephallenica,0,genus_inferred,,False
Campanula garganica subsp. acarnanica,0,genus_inferred,,False
Campanula arvatica,0,genus_inferred,,False
Campanula arvatica subsp. adsurgens,0,genus_inferred,,False
Campanula arvatica subsp. arvatica,0,genus_inferred,,False
Campanula acutiloba,0,genus_inferred,,False
Campanula bellidifolia subsp. besenginica,0,genus_inferred,,False
Campanula bellidifolia subsp. bellidifolia,0,genus_inferred,,False
Campanula retrorsa,0,genus_inferred,,False
Campanula portenschlagiana,0,genus_inferred,,False
Campanula saxifraga,0,genus_inferred,,False
Campanula saxifraga subsp. argunensis,0,genus_inferred,,False
Campanula saxifraga subsp. meyeriana,0,genus_inferred,,False
Campanula saxifraga subsp. saxifraga,0,genus_inferred,,False
Campanula saxifraga subsp. aucheri,0,genus_inferred,,False
Campanula speciosa subsp. speciosa,0,species_exact,,False
Campanula speciosa subsp. affinis,0,genus_inferred,,False
Campanula afganica,0,genus_inferred,,False
Campanula afra,0,genus_inferred,,False
Campanula afra subsp. hypocrateriformis,0,genus_inferred,,False
Campanula afra subsp. afra,0,genus_inferred,,False
Campanula glomerata subsp. panjutinii,0,genus_inferred,,False
Campanula glomerata subsp. cervicarioides,0,genus_inferred,,False
Campanula glomerata subsp. oblongifolia,0,genus_inferred,,False
Campanula glomerata subsp. subcapitata,0,genus_inferred,,False
Campanula glomerata subsp. serotina,0,genus_inferred,,False
Campanula glomerata subsp. speciosa,0,genus_inferred,,False
Campanula glomerata subsp. oblongifolioides,0,genus_inferred,,False
Campanula glomerata subsp. elliptica,0,genus_inferred,,False
Campanula glomerata subsp. symphytifolia,0,genus_inferred,,False
Campanula glomerata subsp. farinosa,0,genus_inferred,,False
Campanula glomerata subsp. krylovii,0,genus_inferred,,False
Campanula glomerata subsp. hispida,0,genus_inferred,,False
Campanula glomerata subsp. daqingshanica,0,genus_inferred,,False
Campanula glomerata subsp. caucasica,0,genus_inferred,,False
Campanula glomerata subsp. glomerata,0,species_exact,,False
Campanula aghrica,0,genus_inferred,,False
Campanula aizoides,0,genus_inferred,,False
Campanula aizoon,0,genus_inferred,,False
Campanula ajugifolia,0,genus_inferred,,False
Campanula akguelii,0,genus_inferred,,False
Campanula akhdarensis,0,genus_inferred,,False
Campanula kolenatiana,0,genus_inferred,,False
Campanula aktascii,0,genus_inferred,,False
Campanula tridentata,0,genus_inferred,,False
Campanula tridentata subsp. tridentata,0,genus_inferred,,False
Campanula tridentata subsp. biebersteiniana,0,genus_inferred,,False
Campanula alata,0,genus_inferred,190213.0,False
Campanula albanica,0,genus_inferred,,False
Campanula albanica subsp. albanica,0,genus_inferred,,False
Campanula albanica subsp. sancta,0,genus_inferred,,False
Campanula stevenii,0,genus_inferred,,False
Campanula stevenii subsp. stevenii,0,genus_inferred,,False
Campanula stevenii subsp. turczaninovii,0,genus_inferred,,False
Campanula stevenii subsp. beauverdiana,0,genus_inferred,,False
Campanula stevenii subsp. wolgensis,0,genus_inferred,,False
Campanula stevenii subsp. altaica,0,genus_inferred,,False
Campanula stevenii subsp. alberti,0,genus_inferred,,False
Campanula sarmatica,0,genus_inferred,,False
Campanula sarmatica subsp. woronowii,0,genus_inferred,,False
Campanula sarmatica subsp. ramosissima,0,genus_inferred,,False
Campanula sarmatica subsp. calcarea,0,genus_inferred,,False
Campanula sarmatica subsp. sarmatica,0,genus_inferred,,False
Campanula collina,0,genus_inferred,,False
Campanula collina subsp. fondervisii,0,genus_inferred,,False
Campanula collina subsp. collina,0,genus_inferred,,False
Campanula collina subsp. sphaerocarpa,0,genus_inferred,,False
Campanula aldanensis,0,genus_inferred,,False
Campanula alisan-kilincii,0,genus_inferred,,False
Campanula alliariifolia subsp. letschchumensis,0,genus_inferred,,False
Campanula alliariifolia subsp. alliariifolia,0,genus_inferred,,False
Campanula pendula,0,genus_inferred,,False
Campanula alpestris,0,genus_inferred,117382.0,False
Campanula alphonsii,0,genus_inferred,,False
Campanula alpina,0,genus_inferred,,False
Campanula alsinoides,0,genus_inferred,,False
Campanula dasyantha,0,genus_inferred,,False
Campanula dasyantha subsp. chamissonis,0,genus_inferred,,False
Campanula dasyantha subsp. dasyantha,0,genus_inferred,,False
Campanula phyctidocalyx,0,genus_inferred,,False
Campanula postii,0,genus_inferred,,False
Campanula amasia,0,genus_inferred,,False
Campanula persicifolia subsp. subpyrenaica,0,genus_inferred,,False
Campanula persicifolia subsp. sessiliflora,0,genus_inferred,,False
Campanula persicifolia subsp. persicifolia,0,genus_inferred,,False
Campanula anchusiflora,0,genus_inferred,,False
Campanula andina,0,genus_inferred,,False
Campanula jaubertiana,0,genus_inferred,,False
Campanula andrewsii,0,genus_inferred,,False
Campanula andrewsii subsp. hirsutula,0,genus_inferred,,False
Campanula andrewsii subsp. andrewsii,0,genus_inferred,,False
Campanula antalyensis,0,genus_inferred,,False
Campanula antilibanotica,0,genus_inferred,,False
Campanula giesekiana,0,genus_inferred,,False
Campanula serrata,0,genus_inferred,190220.0,False
Campanula argentea,0,genus_inferred,,False
Campanula argyrotricha,0,genus_inferred,,False
Campanula ariana,0,genus_inferred,,False
Campanula aristata,0,genus_inferred,,False
Campanula armena,0,genus_inferred,,False
Campanula asperuloides,0,genus_inferred,,False
Campanula trachelium subsp. mauritanica,0,genus_inferred,,False
Campanula trachelium subsp. trachelium,0,genus_inferred,,False
Campanula trachelium subsp. athoa,0,genus_inferred,,False
Campanula atlantis,0,genus_inferred,,False
Campanula aureliana,0,genus_inferred,,False
Campanula austroadriatica,0,genus_inferred,,False
Campanula austroxinjiangensis,0,genus_inferred,,False
Campanula autraniana,0,genus_inferred,,False
Campanula axillaris,0,genus_inferred,,False
Campanula rapunculoides subsp. cordifolia,0,genus_inferred,,False
Campanula rapunculoides subsp. rapunculoides,0,species_exact,,False
Campanula baborensis,0,genus_inferred,,False
Campanula propinqua,0,genus_inferred,,False
Campanula velebitica,0,genus_inferred,,False
Campanula balfourii,0,genus_inferred,190214.0,False
Campanula fragilis,0,genus_inferred,,False
Campanula fragilis subsp. cavolinii,0,genus_inferred,,False
Campanula fragilis subsp. fragilis,0,genus_inferred,,False
Campanula baskilensis,0,genus_inferred,,False
Campanula baumgartenii,0,species_exact,,False
Campanula baumgartenii subsp. beckiana,0,genus_inferred,,False
Campanula baumgartenii subsp. baumgartenii,0,genus_inferred,,False
Campanula bayerniana,0,genus_inferred,,False
Campanula orphanidea,0,genus_inferred,,False
Campanula dimorphantha,0,genus_inferred,,False
Campanula bertolae,0,genus_inferred,,False
Campanula hispanica,0,genus_inferred,208937.0,False
Campanula betulifolia,0,genus_inferred,,False
Campanula camptoclada,0,genus_inferred,,False
Campanula cymbalaria,0,genus_inferred,,False
Campanula bipinnatifida,0,genus_inferred,,False
Campanula bluemelii,0,genus_inferred,,False
Campanula bohemica,0,genus_inferred,190215.0,False
Campanula bohemica subsp. gelida,0,genus_inferred,,False
Campanula bohemica subsp. bohemica,0,genus_inferred,,False
Campanula radicosa,0,genus_inferred,,False
Campanula bordesiana,0,genus_inferred,,False
Campanula samothracica subsp. samothracica,0,genus_inferred,,False
Campanula samothracica subsp. sporadum,0,genus_inferred,,False
Campanula bornmuelleri,0,genus_inferred,,False
Campanula phrygia,0,genus_inferred,,False
Campanula dichotoma,0,genus_inferred,,False
Campanula morettiana,0,genus_inferred,190218.0,False
Campanula sibirica,0,genus_inferred,,False
Campanula sibirica subsp. elatior,0,genus_inferred,,False
Campanula sibirica subsp. parviflora,0,genus_inferred,,False
Campanula sibirica subsp. divergens,0,genus_inferred,,False
Campanula sibirica subsp. sibirica,0,genus_inferred,,False
Campanula sibirica subsp. taurica,0,genus_inferred,,False
Campanula sibirica subsp. hohenackeri,0,genus_inferred,,False
Campanula bravensis,0,genus_inferred,,False
Campanula raddeana,0,genus_inferred,,False
Campanula broussonetiana,0,genus_inferred,,False
Campanula latifolia subsp. megrelica,0,genus_inferred,,False
Campanula latifolia subsp. latifolia,0,genus_inferred,,False
Campanula buseri,0,genus_inferred,,False
Campanula longistyla,0,genus_inferred,,False
Campanula cabezudoi,0,genus_inferred,,False
Campanula topaliana,0,genus_inferred,,False
Campanula topaliana subsp. topaliana,0,genus_inferred,,False
Campanula topaliana subsp. delphica,0,genus_inferred,,False
Campanula topaliana subsp. cordifolia,0,genus_inferred,,False
Campanula calcarata,0,genus_inferred,,False
Campanula calcicola,0,genus_inferred,,False
Campanula calycialata,0,genus_inferred,,False
Campanula rapunculus subsp. lambertiana,0,genus_inferred,,False
Campanula rapunculus subsp. rapunculus,0,genus_inferred,,False
Campanula candida,0,genus_inferred,,False
Campanula cantabrica,0,genus_inferred,,False
Campanula sylvatica,0,genus_inferred,,False
Campanula cervicaria,0,species_exact,,False
Campanula lehmanniana,0,genus_inferred,,False
Campanula lehmanniana subsp. pseudohissarica,0,genus_inferred,,False
Campanula lehmanniana subsp. integerrima,0,genus_inferred,,False
Campanula lehmanniana subsp. lehmanniana,0,genus_inferred,,False
Campanula lehmanniana subsp. capusii,0,genus_inferred,,False
Campanula carnica subsp. carnica,0,genus_inferred,,False
